state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
exploiter avg. score: -14.6, avg. epi length: 1784
# of episode :400
exploiter avg. score: -17.25, avg. epi length: 1784
# of episode :420
exploiter avg. score: -18.65, avg. epi length: 1784
# of episode :440
exploiter avg. score: -14.0, avg. epi length: 1784
# of episode :460
exploiter avg. score: -13.7, avg. epi length: 1784
# of episode :480
exploiter avg. score: -22.55, avg. epi length: 1784
# of episode :500
exploiter avg. score: -12.4, avg. epi length: 1784
# of episode :520
exploiter avg. score: -20.85, avg. epi length: 1784
# of episode :540
exploiter avg. score: -22.95, avg. epi length: 1784
# of episode :560
exploiter avg. score: -19.05, avg. epi length: 1784
# of episode :580
exploiter avg. score: -13.6, avg. epi length: 1784
# of episode :600
exploiter avg. score: -19.25, avg. epi length: 1784
# of episode :620
exploiter avg. score: -17.25, avg. epi length: 1784
# of episode :640
exploiter avg. score: -12.1, avg. epi length: 1778
# of episode :660
exploiter avg. score: -18.0, avg. epi length: 1784
# of episode :680
exploiter avg. score: -16.1, avg. epi length: 1784
# of episode :700
exploiter avg. score: -17.8, avg. epi length: 1784
# of episode :720
exploiter avg. score: -27.3, avg. epi length: 1784
# of episode :740
exploiter avg. score: -18.05, avg. epi length: 1784
# of episode :760
exploiter avg. score: -16.0, avg. epi length: 1784
# of episode :780
exploiter avg. score: -11.5, avg. epi length: 1784
# of episode :800
exploiter avg. score: -25.75, avg. epi length: 1757
# of episode :820
exploiter avg. score: -21.6, avg. epi length: 1784
# of episode :840
exploiter avg. score: -23.95, avg. epi length: 1779
# of episode :860
exploiter avg. score: -20.45, avg. epi length: 1784
# of episode :880
exploiter avg. score: -11.0, avg. epi length: 1784
# of episode :900
exploiter avg. score: -20.1, avg. epi length: 1783
# of episode :920
exploiter avg. score: -17.15, avg. epi length: 1784
# of episode :940
exploiter avg. score: -11.8, avg. epi length: 1784
# of episode :960
exploiter avg. score: -27.85, avg. epi length: 1784
# of episode :980
exploiter avg. score: -23.8, avg. epi length: 1784
Final score: -23.8, episode length: 1784
load model:  54000 54000mappo_single_1
model/boxing_v1/selfplay/noise/54000mappo_single_1
# of episode :0
exploiter avg. score: -1.65, avg. epi length: 1784
# of episode :20
exploiter avg. score: -6.45, avg. epi length: 1767
# of episode :40
exploiter avg. score: 2.6, avg. epi length: 1780
# of episode :60
exploiter avg. score: -8.35, avg. epi length: 1784
# of episode :80
exploiter avg. score: -3.5, avg. epi length: 1774
# of episode :100
exploiter avg. score: 2.45, avg. epi length: 1784
# of episode :120
exploiter avg. score: 3.75, avg. epi length: 1784
# of episode :140
exploiter avg. score: 10.45, avg. epi length: 1784
# of episode :160
exploiter avg. score: 7.5, avg. epi length: 1784
# of episode :180
exploiter avg. score: -8.95, avg. epi length: 1778
# of episode :200
exploiter avg. score: -13.5, avg. epi length: 1784
# of episode :220
exploiter avg. score: 3.25, avg. epi length: 1774
# of episode :240
exploiter avg. score: 9.0, avg. epi length: 1784
# of episode :260
exploiter avg. score: 5.95, avg. epi length: 1784
# of episode :280
exploiter avg. score: 3.35, avg. epi length: 1779
# of episode :300
exploiter avg. score: 6.95, avg. epi length: 1784
# of episode :320
exploiter avg. score: 4.3, avg. epi length: 1784
# of episode :340
exploiter avg. score: 2.55, avg. epi length: 1784
# of episode :360
exploiter avg. score: 13.7, avg. epi length: 1784
# of episode :380
exploiter avg. score: 9.1, avg. epi length: 1784
# of episode :400
exploiter avg. score: 2.65, avg. epi length: 1783
# of episode :420
exploiter avg. score: 5.85, avg. epi length: 1784
# of episode :440
exploiter avg. score: 8.4, avg. epi length: 1784
# of episode :460
exploiter avg. score: 7.15, avg. epi length: 1784
# of episode :480
exploiter avg. score: 1.35, avg. epi length: 1777
# of episode :500
exploiter avg. score: 10.35, avg. epi length: 1784
# of episode :520
exploiter avg. score: 11.75, avg. epi length: 1784
# of episode :540
exploiter avg. score: 7.4, avg. epi length: 1784
# of episode :560
exploiter avg. score: -11.45, avg. epi length: 1762
# of episode :580
exploiter avg. score: 3.2, avg. epi length: 1783
# of episode :600
exploiter avg. score: -8.05, avg. epi length: 1751
# of episode :620
exploiter avg. score: -8.0, avg. epi length: 1766
# of episode :640
exploiter avg. score: 0.65, avg. epi length: 1777
# of episode :660
exploiter avg. score: 6.3, avg. epi length: 1784
# of episode :680
exploiter avg. score: -1.65, avg. epi length: 1781
# of episode :700
exploiter avg. score: 12.2, avg. epi length: 1784
# of episode :720
exploiter avg. score: 7.1, avg. epi length: 1784
# of episode :740
exploiter avg. score: 3.65, avg. epi length: 1777
# of episode :760
exploiter avg. score: 5.05, avg. epi length: 1784
# of episode :780
exploiter avg. score: 1.5, avg. epi length: 1784
# of episode :800
exploiter avg. score: 7.0, avg. epi length: 1782
# of episode :820
exploiter avg. score: 8.6, avg. epi length: 1784
# of episode :840
exploiter avg. score: 2.1, avg. epi length: 1784
# of episode :860
exploiter avg. score: -18.55, avg. epi length: 1699
# of episode :880
exploiter avg. score: 7.55, avg. epi length: 1784
# of episode :900
exploiter avg. score: 4.7, avg. epi length: 1784
# of episode :920
exploiter avg. score: 1.7, avg. epi length: 1784
# of episode :940
exploiter avg. score: 6.75, avg. epi length: 1784
# of episode :960
exploiter avg. score: 10.6, avg. epi length: 1784
# of episode :980
exploiter avg. score: 2.9, avg. epi length: 1779
Final score: 2.9, episode length: 1779
load model:  55000 55000mappo_single_1
model/boxing_v1/selfplay/noise/55000mappo_single_1
# of episode :0
exploiter avg. score: -1.9, avg. epi length: 1784
# of episode :20
exploiter avg. score: -34.25, avg. epi length: 1774
# of episode :40
exploiter avg. score: -35.65, avg. epi length: 1767
# of episode :60
exploiter avg. score: -53.75, avg. epi length: 1747
# of episode :80
exploiter avg. score: -38.85, avg. epi length: 1757
# of episode :100
exploiter avg. score: -40.4, avg. epi length: 1747
# of episode :120
exploiter avg. score: -39.4, avg. epi length: 1755
# of episode :140
exploiter avg. score: -32.95, avg. epi length: 1756
# of episode :160
exploiter avg. score: -41.2, avg. epi length: 1748
# of episode :180
exploiter avg. score: -41.75, avg. epi length: 1759
# of episode :200
exploiter avg. score: -57.85, avg. epi length: 1750
# of episode :220
exploiter avg. score: -46.05, avg. epi length: 1737
# of episode :240
exploiter avg. score: -40.45, avg. epi length: 1705
# of episode :260
exploiter avg. score: -49.65, avg. epi length: 1667
# of episode :280
exploiter avg. score: -46.9, avg. epi length: 1678
# of episode :300
exploiter avg. score: -42.95, avg. epi length: 1709
# of episode :320
exploiter avg. score: -37.95, avg. epi length: 1733
# of episode :340
exploiter avg. score: -48.5, avg. epi length: 1721
# of episode :360
exploiter avg. score: -48.65, avg. epi length: 1730
# of episode :380
exploiter avg. score: -50.0, avg. epi length: 1738
# of episode :400
exploiter avg. score: -42.0, avg. epi length: 1746
# of episode :420
exploiter avg. score: -38.1, avg. epi length: 1767
# of episode :440
exploiter avg. score: -43.3, avg. epi length: 1690
# of episode :460
exploiter avg. score: -46.35, avg. epi length: 1739
# of episode :480
exploiter avg. score: -42.35, avg. epi length: 1738
# of episode :500
exploiter avg. score: -46.85, avg. epi length: 1744
# of episode :520
exploiter avg. score: -52.95, avg. epi length: 1695
# of episode :540
exploiter avg. score: -52.0, avg. epi length: 1724
# of episode :560
exploiter avg. score: -40.65, avg. epi length: 1691
# of episode :580
exploiter avg. score: -42.1, avg. epi length: 1762
# of episode :600
exploiter avg. score: -35.25, avg. epi length: 1777
# of episode :620
exploiter avg. score: -34.35, avg. epi length: 1741
# of episode :640
exploiter avg. score: -39.05, avg. epi length: 1764
# of episode :660
exploiter avg. score: -46.65, avg. epi length: 1735
# of episode :680
exploiter avg. score: -47.85, avg. epi length: 1737
# of episode :700
exploiter avg. score: -50.85, avg. epi length: 1637
# of episode :720
exploiter avg. score: -51.75, avg. epi length: 1595
# of episode :740
exploiter avg. score: -40.55, avg. epi length: 1708
# of episode :760
exploiter avg. score: -46.95, avg. epi length: 1693
# of episode :780
exploiter avg. score: -43.25, avg. epi length: 1730
# of episode :800
exploiter avg. score: -44.9, avg. epi length: 1744/home/zihan/anaconda3/envs/x/lib/python3.7/site-packages/torch/nn/functional.py:1628: UserWarning: nn.functional.tanh is deprecated. Use torch.tanh instead.
  warnings.warn("nn.functional.tanh is deprecated. Use torch.tanh instead.")

# of episode :820
exploiter avg. score: -46.15, avg. epi length: 1676
# of episode :840
exploiter avg. score: -44.55, avg. epi length: 1720
# of episode :860
exploiter avg. score: -46.75, avg. epi length: 1681
# of episode :880
exploiter avg. score: -44.95, avg. epi length: 1735
# of episode :900
exploiter avg. score: -47.95, avg. epi length: 1712
# of episode :920
exploiter avg. score: -39.2, avg. epi length: 1748
# of episode :940
exploiter avg. score: -48.5, avg. epi length: 1735
# of episode :960
exploiter avg. score: -37.5, avg. epi length: 1767
# of episode :980
exploiter avg. score: -44.75, avg. epi length: 1754
Final score: -44.75, episode length: 1754
load model:  56000 56000mappo_single_1
model/boxing_v1/selfplay/noise/56000mappo_single_1
# of episode :0
exploiter avg. score: -3.1, avg. epi length: 1784
# of episode :20
exploiter avg. score: -36.4, avg. epi length: 1678
# of episode :40
exploiter avg. score: -32.05, avg. epi length: 1758
# of episode :60
exploiter avg. score: -28.6, avg. epi length: 1723
# of episode :80
exploiter avg. score: -21.65, avg. epi length: 1755
# of episode :100
exploiter avg. score: -33.6, avg. epi length: 1701
# of episode :120
exploiter avg. score: -46.85, avg. epi length: 1725
# of episode :140
exploiter avg. score: -33.5, avg. epi length: 1671
# of episode :160
exploiter avg. score: -33.7, avg. epi length: 1714
# of episode :180
exploiter avg. score: -36.45, avg. epi length: 1697
# of episode :200
exploiter avg. score: -33.5, avg. epi length: 1728
# of episode :220
exploiter avg. score: -16.25, avg. epi length: 1766
# of episode :240
exploiter avg. score: -19.2, avg. epi length: 1784
# of episode :260
exploiter avg. score: -28.2, avg. epi length: 1784
# of episode :280
exploiter avg. score: -17.9, avg. epi length: 1740
# of episode :300
exploiter avg. score: -25.45, avg. epi length: 1768
# of episode :320
exploiter avg. score: -17.2, avg. epi length: 1768
# of episode :340
exploiter avg. score: -35.2, avg. epi length: 1736
# of episode :360
exploiter avg. score: -18.9, avg. epi length: 1773
# of episode :380
exploiter avg. score: -20.2, avg. epi length: 1784
# of episode :400
exploiter avg. score: -19.25, avg. epi length: 1780
# of episode :420
exploiter avg. score: -28.5, avg. epi length: 1780
# of episode :440
exploiter avg. score: -27.75, avg. epi length: 1783
# of episode :460
exploiter avg. score: -16.7, avg. epi length: 1784
# of episode :480
exploiter avg. score: -33.0, avg. epi length: 1721
# of episode :500
exploiter avg. score: -26.65, avg. epi length: 1751
# of episode :520
exploiter avg. score: -30.15, avg. epi length: 1717
# of episode :540
exploiter avg. score: -26.45, avg. epi length: 1763
# of episode :560
exploiter avg. score: -16.7, avg. epi length: 1778
# of episode :580
exploiter avg. score: -36.3, avg. epi length: 1689
# of episode :600
exploiter avg. score: -16.85, avg. epi length: 1752
# of episode :620
exploiter avg. score: -20.85, avg. epi length: 1768
# of episode :640
exploiter avg. score: -28.0, avg. epi length: 1756
# of episode :660
exploiter avg. score: -21.3, avg. epi length: 1769
# of episode :680
exploiter avg. score: -22.9, avg. epi length: 1746
# of episode :700
exploiter avg. score: -24.15, avg. epi length: 1763
# of episode :720
exploiter avg. score: -29.55, avg. epi length: 1743
# of episode :740
exploiter avg. score: -24.65, avg. epi length: 1783
# of episode :760
exploiter avg. score: -30.55, avg. epi length: 1752
# of episode :780
exploiter avg. score: -32.5, avg. epi length: 1759
# of episode :800
exploiter avg. score: -33.0, avg. epi length: 1717
# of episode :820
exploiter avg. score: -17.75, avg. epi length: 1759
# of episode :840
exploiter avg. score: -52.3, avg. epi length: 1636
# of episode :860
exploiter avg. score: -37.1, avg. epi length: 1741
# of episode :880
exploiter avg. score: -34.5, avg. epi length: 1717
# of episode :900
exploiter avg. score: -43.2, avg. epi length: 1738
# of episode :920
exploiter avg. score: -30.4, avg. epi length: 1766
# of episode :940
exploiter avg. score: -44.95, avg. epi length: 1637
# of episode :960
exploiter avg. score: -22.1, avg. epi length: 1750
# of episode :980
exploiter avg. score: -33.2, avg. epi length: 1703
Final score: -33.2, episode length: 1703
load model:  57000 57000mappo_single_1
model/boxing_v1/selfplay/noise/57000mappo_single_1
# of episode :0
exploiter avg. score: -0.35, avg. epi length: 1784
# of episode :20
exploiter avg. score: -9.0, avg. epi length: 1767
# of episode :40
exploiter avg. score: -7.6, avg. epi length: 1784
# of episode :60
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :80
exploiter avg. score: -2.5, avg. epi length: 1784
# of episode :100
exploiter avg. score: -1.1, avg. epi length: 1784
# of episode :120
exploiter avg. score: -2.8, avg. epi length: 1784
# of episode :140
exploiter avg. score: -5.4, avg. epi length: 1784
# of episode :160
exploiter avg. score: -5.25, avg. epi length: 1784
# of episode :180
exploiter avg. score: -1.3, avg. epi length: 1784
# of episode :200
exploiter avg. score: -1.25, avg. epi length: 1784
# of episode :220
exploiter avg. score: -1.6, avg. epi length: 1784
# of episode :240
exploiter avg. score: -4.9, avg. epi length: 1784
# of episode :260
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :280
exploiter avg. score: -4.95, avg. epi length: 1784
# of episode :300
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :320
exploiter avg. score: -2.75, avg. epi length: 1784
# of episode :340
exploiter avg. score: -2.45, avg. epi length: 1784
# of episode :360
exploiter avg. score: -9.6, avg. epi length: 1784
# of episode :380
exploiter avg. score: -5.55, avg. epi length: 1784
# of episode :400
exploiter avg. score: -1.05, avg. epi length: 1784
# of episode :420
exploiter avg. score: -1.7, avg. epi length: 1784
# of episode :440
exploiter avg. score: -3.75, avg. epi length: 1784
# of episode :460
exploiter avg. score: -6.35, avg. epi length: 1784
# of episode :480
exploiter avg. score: -4.0, avg. epi length: 1784
# of episode :500
exploiter avg. score: -3.0, avg. epi length: 1784
