state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
# of episode :780
exploiter avg. score: -11.2, avg. epi length: 1352
# of episode :800
exploiter avg. score: -9.05, avg. epi length: 1751
# of episode :820
exploiter avg. score: -10.45, avg. epi length: 1390
# of episode :840
exploiter avg. score: -9.35, avg. epi length: 1466
# of episode :860
exploiter avg. score: -10.35, avg. epi length: 1489
# of episode :880
exploiter avg. score: -9.45, avg. epi length: 1445
# of episode :900
exploiter avg. score: -13.05, avg. epi length: 1287
# of episode :920
exploiter avg. score: -13.85, avg. epi length: 1250
# of episode :940
exploiter avg. score: -13.15, avg. epi length: 1266
# of episode :960
exploiter avg. score: -12.8, avg. epi length: 1261
# of episode :980
exploiter avg. score: -14.0, avg. epi length: 1229
Final score: -14.0, episode length: 1229
load model:  3240 3240mappo_single_1
model/pong_v1/selfplay/3240mappo_single_1
# of episode :0
exploiter avg. score: -0.7, avg. epi length: 1388
# of episode :20
exploiter avg. score: -13.25, avg. epi length: 1378
# of episode :40
exploiter avg. score: -12.1, avg. epi length: 1532
# of episode :60
exploiter avg. score: -10.35, avg. epi length: 1707
# of episode :80
exploiter avg. score: -11.95, avg. epi length: 1791
# of episode :100
exploiter avg. score: -10.7, avg. epi length: 1549
# of episode :120
exploiter avg. score: -10.35, avg. epi length: 1461
# of episode :140
exploiter avg. score: -14.05, avg. epi length: 1354
# of episode :160
exploiter avg. score: -12.0, avg. epi length: 1591
# of episode :180
exploiter avg. score: -13.8, avg. epi length: 1405
# of episode :200
exploiter avg. score: -14.0, avg. epi length: 1392
# of episode :220
exploiter avg. score: -9.0, avg. epi length: 1935
# of episode :240
exploiter avg. score: -9.4, avg. epi length: 1803
# of episode :260
exploiter avg. score: -11.35, avg. epi length: 1614
# of episode :280
exploiter avg. score: -15.15, avg. epi length: 1219
# of episode :300
exploiter avg. score: -11.8, avg. epi length: 1944
# of episode :320
exploiter avg. score: -11.1, avg. epi length: 1615
# of episode :340
exploiter avg. score: -16.75, avg. epi length: 1107
# of episode :360
exploiter avg. score: -15.95, avg. epi length: 1183
# of episode :380
exploiter avg. score: -14.6, avg. epi length: 1237
# of episode :400
exploiter avg. score: -15.5, avg. epi length: 1193
# of episode :420
exploiter avg. score: -10.65, avg. epi length: 1866
# of episode :440
exploiter avg. score: -13.65, avg. epi length: 1434
# of episode :460
exploiter avg. score: -12.45, avg. epi length: 1492
# of episode :480
exploiter avg. score: -11.6, avg. epi length: 1603
# of episode :500
exploiter avg. score: -14.95, avg. epi length: 1419
# of episode :520
exploiter avg. score: -13.9, avg. epi length: 1727
# of episode :540
exploiter avg. score: -10.95, avg. epi length: 1569
# of episode :560
exploiter avg. score: -9.9, avg. epi length: 1510
# of episode :580
exploiter avg. score: -10.0, avg. epi length: 1842
# of episode :600
exploiter avg. score: -12.55, avg. epi length: 1543
# of episode :620
exploiter avg. score: -14.65, avg. epi length: 1150
# of episode :640
exploiter avg. score: -13.4, avg. epi length: 1424
# of episode :660
exploiter avg. score: -14.8, avg. epi length: 1344
# of episode :680
exploiter avg. score: -12.9, avg. epi length: 2298
# of episode :700
exploiter avg. score: -11.05, avg. epi length: 1625
# of episode :720
exploiter avg. score: -10.4, avg. epi length: 1806
# of episode :740
exploiter avg. score: -10.8, avg. epi length: 2052
# of episode :760
exploiter avg. score: -11.75, avg. epi length: 1585
# of episode :780
exploiter avg. score: -15.1, avg. epi length: 1157
# of episode :800
exploiter avg. score: -16.85, avg. epi length: 1062
# of episode :820
exploiter avg. score: -14.75, avg. epi length: 1235
# of episode :840
exploiter avg. score: -14.25, avg. epi length: 1253
# of episode :860
exploiter avg. score: -15.25, avg. epi length: 1211
# of episode :880
exploiter avg. score: -14.45, avg. epi length: 1270
# of episode :900
exploiter avg. score: -10.9, avg. epi length: 1555
# of episode :920
exploiter avg. score: -15.4, avg. epi length: 1214
# of episode :940
exploiter avg. score: -14.7, avg. epi length: 1237
# of episode :960
exploiter avg. score: -15.05, avg. epi length: 1244
# of episode :980
exploiter avg. score: -15.15, avg. epi length: 1187
Final score: -15.15, episode length: 1187
load model:  3260 3260mappo_single_1
model/pong_v1/selfplay/3260mappo_single_1
# of episode :0
exploiter avg. score: -0.65, avg. epi length: 1515
# of episode :20
exploiter avg. score: -12.85, avg. epi length: 1431
# of episode :40
exploiter avg. score: -14.35, avg. epi length: 1530
# of episode :60
exploiter avg. score: -11.05, avg. epi length: 1636
# of episode :80
exploiter avg. score: -15.0, avg. epi length: 1300
# of episode :100
exploiter avg. score: -14.8, avg. epi length: 1210
# of episode :120
exploiter avg. score: -12.45, avg. epi length: 1666
# of episode :140
exploiter avg. score: -11.75, avg. epi length: 1980
# of episode :160
exploiter avg. score: -13.9, avg. epi length: 1510
# of episode :180
exploiter avg. score: -13.8, avg. epi length: 1785
# of episode :200
exploiter avg. score: -13.9, avg. epi length: 1313
# of episode :220
exploiter avg. score: -15.75, avg. epi length: 1176
# of episode :240
exploiter avg. score: -15.15, avg. epi length: 1209
# of episode :260
exploiter avg. score: -17.55, avg. epi length: 1016
# of episode :280
exploiter avg. score: -15.75, avg. epi length: 1161
# of episode :300
exploiter avg. score: -15.4, avg. epi length: 1160
# of episode :320
exploiter avg. score: -15.25, avg. epi length: 1133
# of episode :340
exploiter avg. score: -15.6, avg. epi length: 1140
# of episode :360
exploiter avg. score: -15.9, avg. epi length: 1132
# of episode :380
exploiter avg. score: -15.4, avg. epi length: 1076
# of episode :400
exploiter avg. score: -14.45, avg. epi length: 1237
# of episode :420
exploiter avg. score: -15.9, avg. epi length: 1146
# of episode :440
exploiter avg. score: -16.1, avg. epi length: 1107
# of episode :460
exploiter avg. score: -15.85, avg. epi length: 1151
# of episode :480
exploiter avg. score: -16.9, avg. epi length: 1065
# of episode :500
exploiter avg. score: -16.6, avg. epi length: 1163
# of episode :520
exploiter avg. score: -18.2, avg. epi length: 986
# of episode :540
exploiter avg. score: -18.75, avg. epi length: 911
# of episode :560
exploiter avg. score: -18.75, avg. epi length: 923
# of episode :580
exploiter avg. score: -16.55, avg. epi length: 1084
# of episode :600
exploiter avg. score: -16.3, avg. epi length: 1120
# of episode :620
exploiter avg. score: -16.2, avg. epi length: 1128
# of episode :640
exploiter avg. score: -13.2, avg. epi length: 1557
# of episode :660
exploiter avg. score: -14.9, avg. epi length: 1350
# of episode :680
exploiter avg. score: -18.2, avg. epi length: 986
# of episode :700
exploiter avg. score: -18.45, avg. epi length: 1000
# of episode :720
exploiter avg. score: -17.4, avg. epi length: 1070
# of episode :740
exploiter avg. score: -15.9, avg. epi length: 1170
# of episode :760
exploiter avg. score: -15.65, avg. epi length: 1236
# of episode :780
exploiter avg. score: -16.2, avg. epi length: 1174
# of episode :800
exploiter avg. score: -16.25, avg. epi length: 1134
# of episode :820
exploiter avg. score: -18.0, avg. epi length: 996
# of episode :840
exploiter avg. score: -16.25, avg. epi length: 1134
# of episode :860
exploiter avg. score: -13.3, avg. epi length: 1289
# of episode :880
exploiter avg. score: -10.6, avg. epi length: 1579
# of episode :900
exploiter avg. score: -14.55, avg. epi length: 1452
# of episode :920
exploiter avg. score: -10.75, avg. epi length: 1936
# of episode :940
exploiter avg. score: -11.45, avg. epi length: 1698
# of episode :960
exploiter avg. score: -10.05, avg. epi length: 1701
# of episode :980
exploiter avg. score: -13.0, avg. epi length: 1398
Final score: -13.0, episode length: 1398
load model:  3280 3280mappo_single_1
model/pong_v1/selfplay/3280mappo_single_1
# of episode :0
exploiter avg. score: -0.55, avg. epi length: 1566
# of episode :20
exploiter avg. score: -12.7, avg. epi length: 1528
# of episode :40
exploiter avg. score: -9.5, avg. epi length: 1582
# of episode :60
exploiter avg. score: -14.9, avg. epi length: 1275
# of episode :80
exploiter avg. score: -13.6, avg. epi length: 1358
# of episode :100
exploiter avg. score: -4.3, avg. epi length: 1961
# of episode :120
exploiter avg. score: -7.3, avg. epi length: 1563
# of episode :140
exploiter avg. score: -14.85, avg. epi length: 1251
# of episode :160
exploiter avg. score: -10.4, avg. epi length: 1539
# of episode :180
exploiter avg. score: -15.8, avg. epi length: 1220
# of episode :200
exploiter avg. score: -5.3, avg. epi length: 1856
# of episode :220
exploiter avg. score: -15.25, avg. epi length: 1249
# of episode :240
exploiter avg. score: -13.6, avg. epi length: 1551
# of episode :260
exploiter avg. score: -10.15, avg. epi length: 1738
# of episode :280
exploiter avg. score: -12.8, avg. epi length: 1458
# of episode :300
exploiter avg. score: -9.6, avg. epi length: 1560
# of episode :320
exploiter avg. score: -11.8, avg. epi length: 1418
# of episode :340
exploiter avg. score: -7.2, avg. epi length: 1968
# of episode :360
exploiter avg. score: -7.75, avg. epi length: 2172
# of episode :380
exploiter avg. score: -7.4, avg. epi length: 1795
# of episode :400
exploiter avg. score: -6.65, avg. epi length: 1570
# of episode :420
exploiter avg. score: -12.9, avg. epi length: 1456
# of episode :440
exploiter avg. score: -6.4, avg. epi length: 1899
# of episode :460
exploiter avg. score: -5.0, avg. epi length: 2219
# of episode :480
exploiter avg. score: -6.5, avg. epi length: 2566
# of episode :500
exploiter avg. score: -9.35, avg. epi length: 1650
# of episode :520
exploiter avg. score: -8.25, avg. epi length: 1745
# of episode :540
exploiter avg. score: -11.15, avg. epi length: 1469
# of episode :560
exploiter avg. score: -11.05, avg. epi length: 1473
# of episode :580
exploiter avg. score: -7.25, avg. epi length: 1706
# of episode :600
exploiter avg. score: -4.2, avg. epi length: 1670
# of episode :620
exploiter avg. score: -5.25, avg. epi length: 2049
# of episode :640
exploiter avg. score: -11.5, avg. epi length: 1470
# of episode :660
exploiter avg. score: -8.8, avg. epi length: 1496
# of episode :680
exploiter avg. score: -9.9, avg. epi length: 1709
# of episode :700
exploiter avg. score: -8.55, avg. epi length: 1741
# of episode :720
exploiter avg. score: -9.8, avg. epi length: 1783
# of episode :740
exploiter avg. score: -7.05, avg. epi length: 1874
# of episode :760
exploiter avg. score: -11.65, avg. epi length: 1378
# of episode :780
exploiter avg. score: -10.55, avg. epi length: 1531
# of episode :800
exploiter avg. score: -11.05, avg. epi length: 1487
# of episode :820
exploiter avg. score: -16.3, avg. epi length: 1162
# of episode :840
exploiter avg. score: -17.15, avg. epi length: 1099
# of episode :860
exploiter avg. score: -17.9, avg. epi length: 1080
# of episode :880
exploiter avg. score: -16.6, avg. epi length: 1161
# of episode :900
exploiter avg. score: -16.95, avg. epi length: 1137
# of episode :920
exploiter avg. score: -16.9, avg. epi length: 1136
# of episode :940
exploiter avg. score: -16.4, avg. epi length: 1137
# of episode :960
exploiter avg. score: -16.1, avg. epi length: 1154
# of episode :980
exploiter avg. score: -16.35, avg. epi length: 1155
Final score: -16.35, episode length: 1155
load model:  3300 3300mappo_single_1
model/pong_v1/selfplay/3300mappo_single_1
# of episode :0
exploiter avg. score: -1.05, avg. epi length: 808
# of episode :20
exploiter avg. score: -11.95, avg. epi length: 1646
# of episode :40
exploiter avg. score: -12.85, avg. epi length: 1735
# of episode :60
exploiter avg. score: -9.55, avg. epi length: 2278
# of episode :80
exploiter avg. score: -11.05, avg. epi length: 1458
# of episode :100
exploiter avg. score: -12.6, avg. epi length: 1253
# of episode :120
exploiter avg. score: -13.55, avg. epi length: 1300
# of episode :140
exploiter avg. score: -11.55, avg. epi length: 1521
# of episode :160
exploiter avg. score: -11.65, avg. epi length: 1809
# of episode :180
exploiter avg. score: -9.5, avg. epi length: 1557
# of episode :200
exploiter avg. score: -16.3, avg. epi length: 1131
# of episode :220
exploiter avg. score: -14.95, avg. epi length: 1235
# of episode :240
exploiter avg. score: -16.25, avg. epi length: 1169
# of episode :260
exploiter avg. score: -14.9, avg. epi length: 1218
# of episode :280
exploiter avg. score: -13.3, avg. epi length: 1363
# of episode :300
exploiter avg. score: -8.05, avg. epi length: 1640
# of episode :320
exploiter avg. score: -11.5, avg. epi length: 1560
# of episode :340
exploiter avg. score: -9.65, avg. epi length: 1561
# of episode :360
exploiter avg. score: -12.25, avg. epi length: 1578
# of episode :380
exploiter avg. score: -13.65, avg. epi length: 1389
# of episode :400
exploiter avg. score: -16.25, avg. epi length: 1117
# of episode :420
exploiter avg. score: -16.15, avg. epi length: 1157
# of episode :440
exploiter avg. score: -9.3, avg. epi length: 1765
# of episode :460
exploiter avg. score: -14.6, avg. epi length: 1403
# of episode :480
exploiter avg. score: -11.4, avg. epi length: 1580
# of episode :500
exploiter avg. score: -8.55, avg. epi length: 1630
# of episode :520
exploiter avg. score: -14.05, avg. epi length: 1267
# of episode :540
exploiter avg. score: -12.25, avg. epi length: 1452
# of episode :560
exploiter avg. score: -8.8, avg. epi length: 1816
# of episode :580
exploiter avg. score: -12.55, avg. epi length: 1608
# of episode :600
exploiter avg. score: -15.65, avg. epi length: 1146
# of episode :620
exploiter avg. score: -12.1, avg. epi length: 1346
# of episode :640
exploiter avg. score: -8.2, avg. epi length: 1809
# of episode :660
exploiter avg. score: -11.75, avg. epi length: 1496
# of episode :680
exploiter avg. score: -10.6, avg. epi length: 1760
# of episode :700
exploiter avg. score: -12.7, avg. epi length: 1605
# of episode :720
exploiter avg. score: -15.9, avg. epi length: 1195
# of episode :740
exploiter avg. score: -11.45, avg. epi length: 1652
# of episode :760
exploiter avg. score: -8.8, avg. epi length: 1613
# of episode :780
exploiter avg. score: -6.65, avg. epi length: 2003
# of episode :800
exploiter avg. score: -10.55, avg. epi length: 1817
# of episode :820
exploiter avg. score: -11.4, avg. epi length: 1577
# of episode :840
exploiter avg. score: -9.3, avg. epi length: 2221
# of episode :860
exploiter avg. score: -12.6, avg. epi length: 1822
# of episode :880
exploiter avg. score: -10.3, avg. epi length: 1996
# of episode :900
exploiter avg. score: -7.35, avg. epi length: 1868
# of episode :920
exploiter avg. score: -14.7, avg. epi length: 1238
# of episode :940
exploiter avg. score: -14.9, avg. epi length: 1273
# of episode :960
exploiter avg. score: -11.15, avg. epi length: 1661
# of episode :980
exploiter avg. score: -17.7, avg. epi length: 1894
Final score: -17.7, episode length: 1894
